Seq	SOMAS_ID_round1	SOMAS_ID_round2	SeqId	SomaId	TargetFullName	Target	UniProt	EntrezGeneID	EntrezGeneSymbol	Organism	Type	ensembl_gene_id	mmusculus_homolog_ensembl_gene	chromosome_name	start_position	end_position	external_gene_name	Notes	chromosome_number	updated	best_position	Originalplex
2982-82	LGALS4.2982.82.2	LGALS4.2982.82.2	2982-82_2	SL005165	Galectin-4	Galectin-4	P56470	3960	LGALS4	Human	Protein	ENSG00000171747	ENSMUSG00000053964	19	39292311	39304004	LGALS4	Build 37	19	0	1	1
2985-35	CXCL1.2985.35.1	CXCL1.2985.35.1	2985-35_1	SL003173	Growth-regulated alpha protein	Gro-a	P09341	2919	CXCL1	Human	Protein	ENSG00000163739	ENSMUSG00000029380	4	74735110	74736959	CXCL1	Build 37	4	0	1	1
2986-49	CXCL3.CXCL2.2986.49.2	CXCL3.CXCL2.2986.49.2	2986-49_2	SL017610	Gro-beta/gamma	Gro-b/g	P19876	NA	CXCL3 CXCL2	Human	Protein	ENSG00000163734	ENSMUSG00000029380	4	74902306	74904524	CXCL3	Build 37	4	0	1	1
2986-49	CXCL3.CXCL2.2986.49.2	CXCL3.CXCL2.2986.49.2	2986-49_2	SL017610	Gro-beta/gamma	Gro-b/g	P19875	NA	CXCL3 CXCL2	Human	Protein	ENSG00000081041	ENSMUSG00000029380	4	74962752	74965010	CXCL2	Build 37	4	0	1	1
2987-37	HIST1H1C.2987.37.3	HIST1H1C.2987.37.3	2987-37_3	SL005256	Histone H1.2	Histone H1.2	P16403	3006	HIST1H1C	Human	Protein	ENSG00000187837	ENSMUSG00000036181	6	26055968	26056699	HIST1H1C	Build 37	6	0	1	1
2988-57	ICOS.2988.57.2	ICOS.2988.57.2	2988-57_2	SL005170	Inducible T-cell costimulator	ICOS	Q9Y6W8	29851	ICOS	Human	Protein	ENSG00000163600	ENSMUSG00000026009	2	204801471	204826300	ICOS	Build 37	2	0	1	1
2989-17	IFNG.2989.17.2	IFNG.2989.17.2	2989-17_2	SL001802	Interferon gamma	IFN-g	P01579	3458	IFNG	Human	Protein	ENSG00000111537	ENSMUSG00000055170	12	68548548	68553527	IFNG	Build 37	12	0	1	1
2991-9	IL1R1.2991.9.2	IL1R1.2991.9.2	2991-9_2	SL001997	Interleukin-1 receptor type 1	IL-1 sRI	P14778	3554	IL1R1	Human	Protein	ENSG00000115594	ENSMUSG00000026072	2	102681004	102796334	IL1R1	Build 37	2	0	1	1
2992-59	IL17RA.2992.59.2	IL17RA.2992.59.2	2992-59_2	SL004850	Interleukin-17 receptor A	IL-17 sR	Q96F46	23765	IL17RA	Human	Protein	ENSG00000177663	ENSMUSG00000002897	22	17565844	17596583	IL17RA	Build 37	22	0	1	1
2993-1	IL18RAP.2993.1.2	IL18RAP.2993.1.2	2993-1_2	SL004861	Interleukin-18 receptor accessory protein	IL-18 Rb	O95256	8807	IL18RAP	Human	Protein	ENSG00000115607	ENSMUSG00000026068	2	103035149	103069025	IL18RAP	Build 37	2	0	1	1
2994-71	IL1RL2.2994.71.2	IL1RL2.2994.71.2	2994-71_2	SL004875	Interleukin-1 receptor-like 2	IL-1Rrp2	Q9HB29	8808	IL1RL2	Human	Protein	ENSG00000115598	ENSMUSG00000070942	2	102803433	102856462	IL1RL2	Build 37	2	0	1	1
2997-8	JAM2.2997.8.1	JAM2.2997.8.1	2997-8_1	SL005193	Junctional adhesion molecule B	JAM-B	P57087	58494	JAM2	Human	Protein	ENSG00000154721	ENSMUSG00000053062	21	27011584	27089874	JAM2	Build 37	21	0	1	1
2998-53	JAM3.2998.53.2	JAM3.2998.53.2	2998-53_2	SL005194	Junctional adhesion molecule C	JAM-C	Q9BX67	83700	JAM3	Human	Protein	ENSG00000166086	ENSMUSG00000031990	11	133938820	134021896	JAM3	Build 37	11	0	1	1
2999-6	LSAMP.2999.6.2	LSAMP.2999.6.2	2999-6_2	SL005196	Limbic system-associated membrane protein	LSAMP	Q13449	4045	LSAMP	Human	Protein	ENSG00000185565	ENSMUSG00000061080	3	115521235	117716095	LSAMP	Build 37	3	0	1	1
3000-66	MBL2.3000.66.1	MBL2.3000.66.1	3000-66_1	SL004516	Mannose-binding protein C	MBL	P11226	4153	MBL2	Human	Protein	ENSG00000165471	ENSMUSG00000024863	10	54525140	54531460	MBL2	Build 37	10	0	1	1
3003-29	NCR3.3003.29.2	NCR3.3003.29.2	3003-29_2	SL005205	Natural cytotoxicity triggering receptor 3	NKp30	O14931	259197	NCR3	Human	Protein	ENSG00000204475	NA	6	31556672	31560762	NCR3	Build 37	6	0	1	1
3003-29	NCR3.3003.29.2	NCR3.3003.29.2	3003-29_2	SL005205	Natural cytotoxicity triggering receptor 3	NKp30	O14931	259197	NCR3	Human	Protein	ENSG00000206430	NA	HSCHR6_MHC_QBL	31546917	31551005	NCR3	Build 37	6	0	0	1
3003-29	NCR3.3003.29.2	NCR3.3003.29.2	3003-29_2	SL005205	Natural cytotoxicity triggering receptor 3	NKp30	O14931	259197	NCR3	Human	Protein	ENSG00000223833	NA	HSCHR6_MHC_SSTO	31546616	31550705	NCR3	Build 37	6	0	0	1
3003-29	NCR3.3003.29.2	NCR3.3003.29.2	3003-29_2	SL005205	Natural cytotoxicity triggering receptor 3	NKp30	O14931	259197	NCR3	Human	Protein	ENSG00000225211	NA	HSCHR6_MHC_MCF	31632976	31637066	NCR3	Build 37	6	0	0	1
3003-29	NCR3.3003.29.2	NCR3.3003.29.2	3003-29_2	SL005205	Natural cytotoxicity triggering receptor 3	NKp30	O14931	259197	NCR3	Human	Protein	ENSG00000236315	NA	HSCHR6_MHC_APD	31567993	31572083	NCR3	Build 37	6	0	0	1
3003-29	NCR3.3003.29.2	NCR3.3003.29.2	3003-29_2	SL005205	Natural cytotoxicity triggering receptor 3	NKp30	O14931	259197	NCR3	Human	Protein	ENSG00000236979	NA	HSCHR6_MHC_MANN	31596159	31600249	NCR3	Build 37	6	0	0	1
3003-29	NCR3.3003.29.2	NCR3.3003.29.2	3003-29_2	SL005205	Natural cytotoxicity triggering receptor 3	NKp30	O14931	259197	NCR3	Human	Protein	ENSG00000237103	NA	HSCHR6_MHC_DBB	31538820	31542910	NCR3	Build 37	6	0	0	1
3003-29	NCR3.3003.29.2	NCR3.3003.29.2	3003-29_2	SL005205	Natural cytotoxicity triggering receptor 3	NKp30	O14931	259197	NCR3	Human	Protein	ENSG00000237808	NA	HSCHR6_MHC_COX	31544080	31548170	NCR3	Build 37	6	0	0	1
3004-67	PDCD1LG2.3004.67.2	PDCD1LG2.3004.67.2	3004-67_2	SL004862	Programmed cell death 1 ligand 2	PD-L2	Q9BQ51	80380	PDCD1LG2	Human	Protein	ENSG00000197646	ENSMUSG00000016498	9	5510545	5571282	PDCD1LG2	Build 37	9	0	1	1
3005-5	PTPN1.3005.5.2	PTPN1.3005.5.2	3005-5_2	SL004939	Tyrosine-protein phosphatase non-receptor type 1	PTP-1B	P18031	5770	PTPN1	Human	Protein	ENSG00000196396	ENSMUSG00000027540	20	49126891	49201299	PTPN1	Build 37	20	0	1	1
3007-7	SIGLEC9.3007.7.2	SIGLEC9.3007.7.2	3007-7_2	SL005219	Sialic acid-binding Ig-like lectin 9	Siglec-9	Q9Y336	27180	SIGLEC9	Human	Protein	ENSG00000129450	ENSMUSG00000030474	19	51628165	51639908	SIGLEC9	Build 37	19	0	1	1
3009-3	TGFBR3.3009.3.2	TGFBR3.3009.3.2	3009-3_2	SL005059	Transforming growth factor beta receptor type 3	TGF-b R III	Q03167	7049	TGFBR3	Human	Protein	ENSG00000069702	ENSMUSG00000029287	1	92145902	92371892	TGFBR3	Build 37	1	0	1	1
3010-53	TSLP.3010.53.2	TSLP.3010.53.2	3010-53_2	SL004687	Thymic stromal lymphopoietin	TSLP	Q969D9	85480	TSLP	Human	Protein	ENSG00000145777	ENSMUSG00000024379	5	110405760	110413722	TSLP	Build 37	5	0	1	1
3022-4	CTLA4.3022.4.2	CTLA4.3022.4.2	3022-4_2	SL000384	Cytotoxic T-lymphocyte protein 4	CTLA-4	P16410	1493	CTLA4	Human	Protein	ENSG00000163599	ENSMUSG00000026011	2	204732509	204738683	CTLA4	Build 37	2	0	1	1
3024-18	SERPINF2.3024.18.2	SERPINF2.3024.18.2	3024-18_2	SL000250	Alpha-2-antiplasmin	a2-Antiplasmin	P08697	5345	SERPINF2	Human	Protein	ENSG00000167711	ENSMUSG00000038224	17	1646130	1658562	SERPINF2	Build 37	17	0	1	1
3025-50	FGF2.3025.50.1	FGF2.3025.50.1	3025-50_1	SL000004	Fibroblast growth factor 2	bFGF	P09038	2247	FGF2	Human	Protein	ENSG00000138685	ENSMUSG00000037225	4	123747863	123819391	FGF2	Build 37	4	0	1	1
3026-5	CAST.3026.5.2	CAST.3026.5.2	3026-5_2	SL000338	Calpastatin	Calpastatin	P20810	831	CAST	Human	Protein	ENSG00000153113	ENSMUSG00000021585	5	95860971	96115299	CAST	Build 37	5	0	1	1
3028-36	CCL23.3028.36.2	CCL23.3028.36.2	3028-36_2	SL003301	Ck-beta-8-1	Ck-b-8-1	P55773	6368	CCL23	Human	Protein	ENSG00000167236	ENSMUSG00000018927	17	34340096	34345005	CCL23	Build 37	17	0	1	1
3028-36	CCL23.3028.36.2	CCL23.3028.36.2	3028-36_2	SL003301	Ck-beta-8-1	Ck-b-8-1	P55773	6368	CCL23	Human	Protein	ENSG00000167236	ENSMUSG00000019122	17	34340096	34345005	CCL23	Build 37	17	0	1	1
3029-52	CD209.3029.52.2	CD209.3029.52.2	3029-52_2	SL005157	CD209 antigen	DC-SIGN	Q9NNX6	30835	CD209	Human	Protein	ENSG00000090659	ENSMUSG00000040197	19	7804879	7812464	CD209	Build 37	19	0	1	1
3029-52	CD209.3029.52.2	CD209.3029.52.2	3029-52_2	SL005157	CD209 antigen	DC-SIGN	Q9NNX6	30835	CD209	Human	Protein	ENSG00000090659	ENSMUSG00000031495	19	7804879	7812464	CD209	Build 37	19	0	1	1
3029-52	CD209.3029.52.2	CD209.3029.52.2	3029-52_2	SL005157	CD209 antigen	DC-SIGN	Q9NNX6	30835	CD209	Human	Protein	ENSG00000090659	ENSMUSG00000065987	19	7804879	7812464	CD209	Build 37	19	0	1	1
3030-3	CLEC4M.3030.3.2	CLEC4M.3030.3.2	3030-3_2	SL005158	C-type lectin domain family 4 member M	DC-SIGNR	Q9H2X3	10332	CLEC4M	Human	Protein	ENSG00000104938	ENSMUSG00000031494	19	7828035	7834491	CLEC4M	Build 37	19	0	1	1
3030-3	CLEC4M.3030.3.2	CLEC4M.3030.3.2	3030-3_2	SL005158	C-type lectin domain family 4 member M	DC-SIGNR	Q9H2X3	10332	CLEC4M	Human	Protein	ENSG00000104938	ENSMUSG00000040165	19	7828035	7834491	CLEC4M	Build 37	19	0	1	1
3030-3	CLEC4M.3030.3.2	CLEC4M.3030.3.2	3030-3_2	SL005158	C-type lectin domain family 4 member M	DC-SIGNR	Q9H2X3	10332	CLEC4M	Human	Protein	ENSG00000104938	ENSMUSG00000065987	19	7828035	7834491	CLEC4M	Build 37	19	0	1	1
3030-3	CLEC4M.3030.3.2	CLEC4M.3030.3.2	3030-3_2	SL005158	C-type lectin domain family 4 member M	DC-SIGNR	Q9H2X3	10332	CLEC4M	Human	Protein	ENSG00000104938	ENSMUSG00000040197	19	7828035	7834491	CLEC4M	Build 37	19	0	1	1
3030-3	CLEC4M.3030.3.2	CLEC4M.3030.3.2	3030-3_2	SL005158	C-type lectin domain family 4 member M	DC-SIGNR	Q9H2X3	10332	CLEC4M	Human	Protein	ENSG00000104938	ENSMUSG00000031495	19	7828035	7834491	CLEC4M	Build 37	19	0	1	1
3031-66	FTH1.FTL.3031.66.1	FTH1.FTL.3031.66.1	3031-66_1	SL000420	Ferritin	Ferritin	P02794	2495 2512	FTH1 FTL	Human	Protein	ENSG00000167996	ENSMUSG00000024661	11	61727190	61735132	FTH1	Build 37	11	0	1	1
3031-66	FTH1.FTL.3031.66.1	FTH1.FTL.3031.66.1	3031-66_1	SL000420	Ferritin	Ferritin	P02792	2495 2512	FTH1 FTL	Human	Protein	ENSG00000087086	ENSMUSG00000050708	19	49468558	49470135	FTL	Build 37	19	0	1	1
3031-66	FTH1.FTL.3031.66.1	FTH1.FTL.3031.66.1	3031-66_1	SL000420	Ferritin	Ferritin	P02792	2495 2512	FTH1 FTL	Human	Protein	ENSG00000087086	ENSMUSG00000062382	19	49468558	49470135	FTL	Build 37	19	0	1	1
3032-11	CGA.FSHB.3032.11.2	CGA.FSHB.3032.11.2	3032-11_2	SL000428	Follicle stimulating hormone	FSH	P01215	1081 2488	CGA FSHB	Human	Protein	ENSG00000135346	ENSMUSG00000028298	6	87795216	87804824	CGA	Build 37	6	0	1	1
3032-11	CGA.FSHB.3032.11.2	CGA.FSHB.3032.11.2	3032-11_2	SL000428	Follicle stimulating hormone	FSH	P01225	1081 2488	CGA FSHB	Human	Protein	ENSG00000131808	ENSMUSG00000027120	11	30252563	30256808	FSHB	Build 37	11	0	1	1
3033-57	LGALS2.3033.57.1	LGALS2.3033.57.1	3033-57_1	SL005164	Galectin-2	Galectin-2	P05162	3957	LGALS2	Human	Protein	ENSG00000100079	ENSMUSG00000043501	22	37966255	37978623	LGALS2	Build 37	22	0	1	1
3034-1	GFAP.3034.1.2	GFAP.3034.1.2	3034-1_2	SL004271	Glial fibrillary acidic protein	GFAP	P14136	2670	GFAP	Human	Protein	ENSG00000131095	ENSMUSG00000020932	17	42982376	42994305	GFAP	Build 37	17	0	1	1
3035-80	IL19.3035.80.2	IL19.3035.80.2	3035-80_2	SL004354	Interleukin-19	IL-19	Q9UHD0	29949	IL19	Human	Protein	ENSG00000142224	ENSMUSG00000016524	1	206972215	207016324	IL19	Build 37	1	0	1	1
3037-62	IL1B.3037.62.1	IL1B.3037.62.1	3037-62_1	SL001795	Interleukin-1 beta	IL-1b	P01584	3553	IL1B	Human	Protein	ENSG00000125538	ENSMUSG00000027398	2	113587328	113594480	IL1B	Build 37	2	0	1	1
3038-9	CXCL11.3038.9.2	CXCL11.3038.9.2	3038-9_2	SL003326	C-X-C motif chemokine 11	I-TAC	O14625	6373	CXCL11	Human	Protein	ENSG00000169248	ENSMUSG00000060183	4	76954835	76962568	CXCL11	Build 37	4	0	1	1
3040-59	CCL3.3040.59.1	CCL3.3040.59.1	3040-59_1	SL000519	C-C motif chemokine 3	MIP-1a	P10147	6348	CCL3	Human	Protein	ENSG00000006075	ENSMUSG00000000982	17	34415602	34417515	CCL3	Build 37	17	0	1	1
3041-55	MRC2.3041.55.2	MRC2.3041.55.2	3041-55_2	SL008416	C-type mannose receptor 2	MRC2	Q9UBG0	9902	MRC2	Human	Protein	ENSG00000011028	ENSMUSG00000020695	17	60704762	60770958	MRC2	Build 37	17	0	1	1
3042-7	MB.3042.7.2	MB.3042.7.2	3042-7_2	SL000164	Myoglobin	Myoglobin	P02144	4151	MB	Human	Protein	ENSG00000198125	ENSMUSG00000018893	22	36002811	36033998	MB	Build 37	22	0	1	1
3043-49	SPARC.3043.49.2	SPARC.3043.49.2	3043-49_2	SL000532	SPARC	ON	P09486	6678	SPARC	Human	Protein	ENSG00000113140	ENSMUSG00000018593	5	151040657	151066726	SPARC	Build 37	5	0	1	1
3044-3	CCL18.3044.3.2	CCL18.3044.3.2	3044-3_2	SL003323	C-C motif chemokine 18	PARC	P55774	6362	CCL18	Human	Protein	ENSG00000006074	ENSMUSG00000000982	17	34391640	34399392	CCL18	Build 37	17	0	1	1
3045-72	PTN.3045.72.2	PTN.3045.72.2	3045-72_2	SL002704	Pleiotrophin	PTN	P21246	5764	PTN	Human	Protein	ENSG00000105894	ENSMUSG00000029838	7	136912088	137028611	PTN	Build 37	7	0	1	1
3046-31	RETN.3046.31.1	RETN.3046.31.1	3046-31_1	SL004260	Resistin	resistin	Q9HD89	56729	RETN	Human	Protein	ENSG00000104918	ENSMUSG00000012705	19	7733930	7735334	RETN	Build 37	19	0	1	1
3049-61	PRSS1.3049.61.2	PRSS1.3049.61.2	3049-61_2	SL000603	Trypsin-1	Trypsin	P07477	5644	PRSS1	Human	Protein	ENSG00000204983	ENSMUSG00000062751	7	142457319	142460923	PRSS1	Build 37	7	0	1	1
3049-61	PRSS1.3049.61.2	PRSS1.3049.61.2	3049-61_2	SL000603	Trypsin-1	Trypsin	P07477	5644	PRSS1	Human	Protein	ENSG00000204983	ENSMUSG00000054106	7	142457319	142460923	PRSS1	Build 37	7	0	1	1
3049-61	PRSS1.3049.61.2	PRSS1.3049.61.2	3049-61_2	SL000603	Trypsin-1	Trypsin	P07477	5644	PRSS1	Human	Protein	ENSG00000204983	ENSMUSG00000058119	7	142457319	142460923	PRSS1	Build 37	7	0	1	1
3049-61	PRSS1.3049.61.2	PRSS1.3049.61.2	3049-61_2	SL000603	Trypsin-1	Trypsin	P07477	5644	PRSS1	Human	Protein	ENSG00000204983	ENSMUSG00000071521	7	142457319	142460923	PRSS1	Build 37	7	0	1	1
3049-61	PRSS1.3049.61.2	PRSS1.3049.61.2	3049-61_2	SL000603	Trypsin-1	Trypsin	P07477	5644	PRSS1	Human	Protein	ENSG00000204983	ENSMUSG00000071517	7	142457319	142460923	PRSS1	Build 37	7	0	1	1
3049-61	PRSS1.3049.61.2	PRSS1.3049.61.2	3049-61_2	SL000603	Trypsin-1	Trypsin	P07477	5644	PRSS1	Human	Protein	ENSG00000204983	ENSMUSG00000071519	7	142457319	142460923	PRSS1	Build 37	7	0	1	1
3049-61	PRSS1.3049.61.2	PRSS1.3049.61.2	3049-61_2	SL000603	Trypsin-1	Trypsin	P07477	5644	PRSS1	Human	Protein	ENSG00000204983	ENSMUSG00000057163	7	142457319	142460923	PRSS1	Build 37	7	0	1	1
3049-61	PRSS1.3049.61.2	PRSS1.3049.61.2	3049-61_2	SL000603	Trypsin-1	Trypsin	P07477	5644	PRSS1	Human	Protein	ENSG00000204983	ENSMUSG00000036938	7	142457319	142460923	PRSS1	Build 37	7	0	1	1
3049-61	PRSS1.3049.61.2	PRSS1.3049.61.2	3049-61_2	SL000603	Trypsin-1	Trypsin	P07477	5644	PRSS1	Human	Protein	ENSG00000261473	NA	HG7_PATCH	142489985	142493589	PRSS1	Build 37	7	0	0	1
3050-7	VWF.3050.7.2	VWF.3050.7.2	3050-7_2	SL000017	von Willebrand factor	vWF	P04275	7450	VWF	Human	Protein	ENSG00000110799	ENSMUSG00000001930	12	6058040	6233936	VWF	Build 37	12	0	1	1
3052-8	FASLG.3052.8.2	FASLG.3052.8.2	3052-8_2	SL000633	Tumor necrosis factor ligand superfamily member 6, soluble form	Fas ligand, soluble	P48023	356	FASLG	Human	Protein	ENSG00000117560	ENSMUSG00000000817	1	172628154	172636014	FASLG	Build 37	1	0	1	1
3053-49	FLT3LG.3053.49.2	FLT3LG.3053.49.2	3053-49_2	SL004343	Fms-related tyrosine kinase 3 ligand	Flt3 ligand	P49771	2323	FLT3LG	Human	Protein	ENSG00000090554	ENSMUSG00000089989	19	49977464	49989488	FLT3LG	Build 37	19	0	1	1
3054-3	HP.3054.3.2	HP.3054.3.2	3054-3_2	SL000437	Haptoglobin	Haptoglobin, Mixed Type	P00738	3240	HP	Human	Protein	ENSG00000257017	ENSMUSG00000031722	16	72088491	72094954	HP	Build 37	16	0	1	1
3055-54	IL4R.3055.54.2	IL4R.3055.54.2	3055-54_2	SL003308	Interleukin-4 receptor subunit alpha	IL-4 sR	P24394	3566	IL4R	Human	Protein	ENSG00000077238	ENSMUSG00000030748	16	27324989	27376099	IL4R	Build 37	16	0	1	1
3056-11	KLRK1.3056.11.1	KLRK1.3056.11.1	3056-11_1	SL005204	NKG2-D type II integral membrane protein	NKG2D	P26718	22914	KLRK1	Human	Protein	ENSG00000213809	ENSMUSG00000030149	12	10524952	10544473	KLRK1	Build 37	12	0	1	1
3057-55	WISP1.3057.55.1	WISP1.3057.55.1	3057-55_1	SL004689	WNT1-inducible-signaling pathway protein 1	WISP-1	O95388	8840	WISP1	Human	Protein	ENSG00000104415	ENSMUSG00000005124	8	134203282	134242587	WISP1	Build 37	8	0	1	1
3059-50	TNFSF13B.3059.50.2	TNFSF13B.3059.50.2	3059-50_2	SL004327	Tumor necrosis factor ligand superfamily member 13B	BAFF	Q9Y275	10673	TNFSF13B	Human	Protein	ENSG00000102524	ENSMUSG00000031497	13	108903588	108960832	TNFSF13B	Build 37	13	0	1	1
3060-43	C9.3060.43.2	C9.3060.43.2	3060-43_2	SL000325	Complement component C9	C9	P02748	735	C9	Human	Protein	ENSG00000113600	ENSMUSG00000022149	5	39284364	39424970	C9	Build 37	5	0	1	1
3061-61	CTSB.3061.61.2	CTSB.3061.61.2	3061-61_2	SL000343	Cathepsin B	Cathepsin B	P07858	1508	CTSB	Human	Protein	ENSG00000164733	ENSMUSG00000021939	8	11700033	11726957	CTSB	Build 37	8	0	1	1
3065-65	FGF5.3065.65.1	FGF5.3065.65.1	3065-65_1	SL004339	Fibroblast growth factor 5	FGF-5	P12034	2250	FGF5	Human	Protein	ENSG00000138675	ENSMUSG00000029337	4	81187753	81257834	FGF5	Build 37	4	0	1	1
3066-12	LGALS3.3066.12.1	LGALS3.3066.12.1	3066-12_1	SL003744	Galectin-3	Galectin-3	P17931	3958	LGALS3	Human	Protein	ENSG00000131981	ENSMUSG00000050335	14	55590828	55612126	LGALS3	Build 37	14	0	1	1
3067-67	GDF9.3067.67.1	GDF9.3067.67.1	3067-67_1	SL005234	Growth/differentiation factor 9	GDF-9	O60383	2661	GDF9	Human	Protein	ENSG00000164404	ENSMUSG00000018238	5	132196873	132202576	GDF9	Build 37	5	0	1	1
3070-1	IL2.3070.1.2	IL2.3070.1.2	3070-1_2	SL000478	Interleukin-2	IL-2	P60568	3558	IL2	Human	Protein	ENSG00000109471	ENSMUSG00000027720	4	123372625	123377880	IL2	Build 37	4	0	1	1
3072-4	IL13.3072.4.2	IL13.3072.4.2	3072-4_2	SL001718	Interleukin-13	IL-13	P35225	3596	IL13	Human	Protein	ENSG00000169194	ENSMUSG00000020383	5	131991955	131996802	IL13	Build 37	5	0	1	1
3073-51	IL18BP.3073.51.2	IL18BP.3073.51.2	3073-51_2	SL002508	Interleukin-18-binding protein	IL-18 BPa	O95998	10068	IL18BP	Human	Protein	ENSG00000137496	ENSMUSG00000070427	11	71709587	71716761	IL18BP	Build 37	11	0	1	1
3074-6	LBP.3074.6.2	LBP.3074.6.2	3074-6_2	SL003309	Lipopolysaccharide-binding protein	LBP	P18428	3929	LBP	Human	Protein	ENSG00000129988	ENSMUSG00000016024	20	36974759	37005665	LBP	Build 37	20	0	1	1
3077-66	F10.3077.66.2	F10.3077.66.2	3077-66_2	SL003324	Coagulation factor Xa	Coagulation Factor Xa	P00742	2159	F10	Human	Protein	ENSG00000126218	ENSMUSG00000031444	13	113777128	113803843	F10	Build 37	13	0	1	1
3078-1	PGF.3078.1.2	PGF.3078.1.2	3078-1_2	SL002640	Placenta growth factor	PlGF	P49763	5228	PGF	Human	Protein	ENSG00000119630	ENSMUSG00000004791	14	75408537	75422487	PGF	Build 37	14	0	1	1
3079-62	RARRES2.3079.62.2	RARRES2.3079.62.2	3079-62_2	SL005152	Retinoic acid receptor responder protein 2	TIG2	Q99969	5919	RARRES2	Human	Protein	ENSG00000106538	ENSMUSG00000009281	7	150035408	150038763	RARRES2	Build 37	7	0	1	1
3081-70	ULBP1.3081.70.2	ULBP1.3081.70.2	3081-70_2	SL005227	NKG2D ligand 1	ULBP-1	Q9BZM6	80329	ULBP1	Human	Protein	ENSG00000111981	NA	6	150285143	150294846	ULBP1	Build 37	6	0	1	1
3082-9	ULBP2.3082.9.2	ULBP2.3082.9.2	3082-9_2	SL005228	NKG2D ligand 2	ULBP-2	Q9BZM5	80328	ULBP2	Human	Protein	ENSG00000131015	NA	6	150263136	150270371	ULBP2	Build 37	6	0	1	1
3083-71	EDA2R.3083.71.1	EDA2R.3083.71.1	3083-71_1	SL005233	Tumor necrosis factor receptor superfamily member 27	XEDAR	Q9HAV5	60401	EDA2R	Human	Protein	ENSG00000131080	ENSMUSG00000034457	X	65815479	65859108	EDA2R	Build 37	X	0	1	1
3091-70	AURKA.3091.70.2	AURKA.3091.70.2	3091-70_2	SL004771	Aurora kinase A	Aurora kinase A	O14965	6790	AURKA	Human	Protein	ENSG00000087586	ENSMUSG00000027496	20	54944445	54967393	AURKA	Build 37	20	0	1	1
3115-64	MAPK1.3115.64.2	MAPK1.3115.64.2	3115-64_2	SL006918	Mitogen-activated protein kinase 1	MK01	P28482	5594	MAPK1	Human	Protein	ENSG00000100030	ENSMUSG00000063358	22	22108789	22221970	MAPK1	Build 37	22	0	1	1
3122-6	DIABLO.3122.6.2	DIABLO.3122.6.2	3122-6_2	SL003733	Diablo homolog, mitochondrial	SMAC	Q9NR28	56616	DIABLO	Human	Protein	ENSG00000184047	ENSMUSG00000029433	12	122692210	122712081	DIABLO	Build 37	12	0	1	1
3132-1	VEGFC.3132.1.1	VEGFC.3132.1.1	3132-1_1	SL004486	Vascular endothelial growth factor C	VEGF-C	P49767	7424	VEGFC	Human	Protein	ENSG00000150630	ENSMUSG00000031520	4	177604689	177713881	VEGFC	Build 37	4	0	1	1
3143-3	CD4.3143.3.1	CD4.3143.3.1	3143-3_1	SL002524	T-cell surface glycoprotein CD4	sCD4	P01730	920	CD4	Human	Protein	ENSG00000010610	ENSMUSG00000023274	12	6896024	6929974	CD4	Build 37	12	0	1	1
3143-3	CD4.3143.3.1	CD4.3143.3.1	3143-3_1	SL002524	T-cell surface glycoprotein CD4	sCD4	P01730	920	CD4	Human	Protein	ENSG00000268779	NA	HG344_PATCH	6896024	6929974	CD4	Build 37	12	0	0	1
3148-49	CXCL3.CXCL2.3148.49.1	CXCL3.CXCL2.3148.49.1	3148-49_1	SL017610	Gro-beta/gamma	Gro-b/g	P19876	NA	CXCL3 CXCL2	Human	Protein	ENSG00000163734	ENSMUSG00000029380	4	74902306	74904524	CXCL3	Build 37	4	0	1	0
3148-49	CXCL3.CXCL2.3148.49.1	CXCL3.CXCL2.3148.49.1	3148-49_1	SL017610	Gro-beta/gamma	Gro-b/g	P19875	NA	CXCL3 CXCL2	Human	Protein	ENSG00000081041	ENSMUSG00000029380	4	74962752	74965010	CXCL2	Build 37	4	0	1	0
3151-6	IL2RA.3151.6.1	IL2RA.3151.6.1	3151-6_1	SL003305	Interleukin-2 receptor subunit alpha	IL-2 sRa	P01589	3559	IL2RA	Human	Protein	ENSG00000134460	ENSMUSG00000026770	10	6052652	6104288	IL2RA	Build 37	10	0	1	1
3152-57	TNFRSF1B.3152.57.1	TNFRSF1B.3152.57.1	3152-57_1	SL001800	Tumor necrosis factor receptor superfamily member 1B	TNF sR-II	P20333	7133	TNFRSF1B	Human	Protein	ENSG00000028137	ENSMUSG00000028599	1	12227060	12269285	TNFRSF1B	Build 37	1	0	1	1
3166-92	CD33.3166.92.1	CD33.3166.92.1	3166-92_1	SL005215	Myeloid cell surface antigen CD33	Siglec-3	P20138	945	CD33	Human	Protein	ENSG00000105383	ENSMUSG00000051504	19	51728320	51747115	CD33	Build 37	19	0	1	1
3166-92	CD33.3166.92.1	CD33.3166.92.1	3166-92_1	SL005215	Myeloid cell surface antigen CD33	Siglec-3	P20138	945	CD33	Human	Protein	ENSG00000105383	ENSMUSG00000004609	19	51728320	51747115	CD33	Build 37	19	0	1	1
3168-8	ADAMTS5.3168.8.2	ADAMTS5.3168.8.2	3168-8_2	SL004626	A disintegrin and metalloproteinase with thrombospondin motifs 5	ADAMTS-5	Q9UNA0	11096	ADAMTS5	Human	Protein	ENSG00000154736	ENSMUSG00000022894	21	28290231	28338832	ADAMTS5	Build 37	21	0	1	1
